shipment_id,order_id,carrier,tracking_number,ship_date,delivery_date,status,shipping_address,city,state,zip
SHP-002776,ORD-002988,DHL,LD690492082,2025-03-05,2025-03-16,out_for_delivery,6642 Maple St,Washington,NE,52179
SHP-002777,ORD-002989,FedEx,792497382098,2025-03-09,2025-03-14,delivered,554 Pine Blvd,Denver,MT,31921
SHP-002778,ORD-002990,DHL,792697002375,2023-11-16,2023-11-29,out_for_delivery,1359 Cedar St,Denver,AR,58808
SHP-002779,ORD-002991,USPS,792230202693,2023-09-13,2023-09-16,delivered,403 Maple Blvd,San Francisco,DE,55201
SHP-002780,ORD-002992,Amazon Logistics,LD844245164,2023-01-20,2023-01-24,delivered,6456 Oak Ln,Dallas,NE,61107
SHP-002781,ORD-002994,USPS,792500313437,2023-04-22,2023-05-02,delivered,3130 Cedar Ave,Jacksonville,AK,12183
SHP-002782,ORD-002996,UPS,LD163527424,2024-10-14,,in_transit,9367 Oak Ln,Chicago,HI,14573
SHP-002783,ORD-002997,Amazon Logistics,792747253261,2022-05-31,2022-06-12,out_for_delivery,4269 Cedar Ln,Fort Worth,MI,56657
SHP-002784,ORD-002998,FedEx,792598239758,2022-10-11,,delivered,2381 Maple Ln,Philadelphia,MT,33916
SHP-002785,ORD-002999,UPS,9400902881867,2023-06-25,2023-06-27,in_transit,6885 Pine St,San Jose,KY,90596
SHP-002786,ORD-003000,Amazon Logistics,,2025-04-28,2025-05-10,returned,883 Elm Ln,Los Angeles,ID,20090
SHP-002787,ORD-003001,DHL,1Z709861956,2023-02-25,2023-03-04,returned,730 Main Ln,San Diego,CT,98495
SHP-002788,ORD-003002,USPS,1Z450834132,2023-05-15,2023-05-24,returned,8971 Oak Blvd,Fort Worth,MA,80047
SHP-002789,ORD-003003,USPS,9400547120651,2022-02-22,2022-02-26,delivered,3419 Elm Dr,Washington,HI,83835
SHP-002790,ORD-003004,UPS,1Z819282658,2025-01-20,2025-01-28,delivered,6735 Elm Ave,San Antonio,NJ,73919
SHP-002791,ORD-003005,DHL,LD348589131,2022-09-29,2022-09-30,delivered,4302 Cedar St,San Jose,MD,81885
SHP-002792,ORD-003006,UPS,792802426452,2023-03-30,2023-04-07,delivered,4733 Cedar Dr,San Francisco,AL,29311
SHP-002793,ORD-003007,DHL,1Z160985194,2023-01-18,2023-01-31,returned,8781 Main Ln,San Jose,GA,70810
SHP-002794,ORD-003008,UPS,9400160768813,2023-03-03,2023-03-04,delivered,8610 Elm Dr,Fort Worth,AK,42007
SHP-002795,ORD-003009,Amazon Logistics,1Z985864215,2024-08-28,2024-09-04,in_transit,4075 Pine Blvd,Indianapolis,IN,74127
SHP-002796,ORD-003010,Amazon Logistics,LD583781083,2024-04-23,2024-04-26,delivered,5956 Cedar St,Austin,IA,15236
SHP-002797,ORD-003012,USPS,LD179296180,2023-03-17,2023-03-23,delivered,3102 Elm Blvd,Washington,CA,96125
SHP-002798,ORD-003013,UPS,792845395820,2022-10-04,2022-10-09,delivered,8082 Main Blvd,Philadelphia,IL,82416
SHP-002799,ORD-003014,UPS,1Z840581251,2024-06-06,2024-06-10,delivered,5647 Main St,Phoenix,KS,27176
SHP-002800,ORD-003015,UPS,LD144804865,2023-04-21,,delivered,8542 Oak St,Chicago,AL,89955
SHP-002801,ORD-003016,FedEx,,2025-02-27,2025-03-07,delivered,1423 Oak St,Fort Worth,MD,53811
SHP-002802,ORD-003018,USPS,LD522356296,2023-04-11,2023-04-17,returned,176 Main Ave,Houston,CT,21085
SHP-002803,ORD-003019,USPS,9400955211966,2024-01-13,2024-01-21,delivered,2539 Main Blvd,Seattle,NH,69666
SHP-002804,ORD-003020,FedEx,LD950418625,2023-02-11,2023-02-24,delivered,5529 Main Dr,San Jose,MS,50852
SHP-002805,ORD-003021,USPS,792847435124,2024-04-01,2024-04-02,delivered,9360 Maple Ave,San Diego,NV,90692
SHP-002806,ORD-003022,USPS,,2025-02-19,2025-02-22,returned,6125 Oak Dr,Fort Worth,FL,97228
SHP-002807,ORD-003023,UPS,1Z961713399,2023-03-31,2023-04-07,delivered,5751 Maple Ln,Austin,IN,84160
SHP-002808,ORD-003024,USPS,1Z657640355,2022-09-26,2022-10-08,delivered,4830 Cedar St,Dallas,LA,95688
SHP-002809,ORD-003025,FedEx,LD642960159,2022-03-13,2022-03-10,in_transit,8275 Elm Ave,San Diego,CA,93003
SHP-002810,ORD-003026,FedEx,LD372326593,2023-01-14,2023-01-27,delivered,9698 Main Ln,Charlotte,ME,45252
SHP-002811,ORD-003028,Amazon Logistics,1Z382389971,2022-02-08,2022-02-14,out_for_delivery,2382 Elm St,Denver,ME,99908
SHP-002812,ORD-003029,UPS,LD980282518,2025-03-23,2025-03-25,delivered,7569 Maple St,Columbus,ID,40368
SHP-002813,ORD-003030,Amazon Logistics,1Z895965308,2023-01-12,2023-01-13,out_for_delivery,5534 Elm Dr,San Antonio,IN,85386
SHP-002814,ORD-003031,USPS,1Z838033550,2024-11-12,2024-11-26,in_transit,127 Maple Dr,Houston,CT,97505
SHP-002815,ORD-003032,UPS,,2024-01-21,2024-01-27,returned,7699 Oak Ave,Denver,KS,55405
SHP-002816,ORD-003033,DHL,792437542761,2023-11-23,2023-12-03,returned,6134 Maple Ln,San Diego,MD,87266
SHP-002817,ORD-003034,DHL,1Z322101937,2024-05-02,2024-05-08,delivered,6330 Elm Ave,Fort Worth,LA,67226
SHP-002818,ORD-003035,UPS,1Z397731866,2022-03-14,2022-03-19,delivered,8726 Main Ln,Austin,FL,53688
SHP-002819,ORD-003036,DHL,792343119925,2026-02-23,2026-03-01,returned,4740 Main St,Jacksonville,HI,50646
SHP-002820,ORD-003037,DHL,LD924717961,2024-10-14,2024-10-23,delivered,5959 Cedar Ln,Denver,AL,31102
SHP-002821,ORD-003038,UPS,792522735502,2023-12-24,,returned,5626 Cedar Ave,Columbus,MS,41882
SHP-002822,ORD-003039,DHL,,2025-04-12,2025-04-22,delivered,3359 Elm Blvd,Chicago,KY,10465
SHP-002823,ORD-003040,USPS,LD740911166,2023-06-06,2023-06-13,returned,721 Main St,Phoenix,HI,29886
SHP-002824,ORD-003041,DHL,LD770869056,2022-12-16,2022-12-19,returned,5144 Cedar Ave,San Jose,IN,52044
SHP-002825,ORD-003042,DHL,LD936220478,2023-06-19,,delivered,5338 Elm Ln,Houston,ID,51689
SHP-002826,ORD-003043,USPS,,2024-09-18,2024-10-01,in_transit,6718 Cedar Ln,Fort Worth,MN,88402
SHP-002827,ORD-003044,Amazon Logistics,792217044324,2025-04-06,2025-04-14,delivered,9804 Main Dr,Seattle,HI,35857
SHP-002828,ORD-003045,UPS,1Z652566299,2024-12-15,2024-12-24,delivered,2055 Pine Ln,San Francisco,MA,57593
SHP-002829,ORD-003046,UPS,LD567483402,2023-07-22,2023-07-31,in_transit,7558 Oak Ave,Austin,CT,22315
SHP-002830,ORD-003047,USPS,,2022-04-08,,in_transit,7406 Main St,San Diego,MD,20947
SHP-002831,ORD-003048,UPS,9400996953140,2024-06-04,2024-06-06,out_for_delivery,4261 Pine St,Philadelphia,MN,92781
SHP-002832,ORD-003049,UPS,9400869967251,2024-03-20,,in_transit,9313 Pine Ln,New York,NJ,97453
SHP-002833,ORD-003050,FedEx,9400780748432,2025-03-15,2025-03-21,out_for_delivery,5163 Cedar Ln,Columbus,MD,85595
SHP-002834,ORD-003051,FedEx,9400985547686,2022-05-25,,out_for_delivery,324 Cedar St,San Jose,IL,52538
SHP-002835,ORD-003052,USPS,,2025-01-02,2025-01-04,in_transit,9065 Oak Ave,Phoenix,MO,86123
SHP-002836,ORD-003053,DHL,LD412329611,2024-08-07,2024-08-11,returned,6757 Pine Blvd,Houston,NV,34456
SHP-002837,ORD-003054,USPS,792375260173,2023-06-26,2023-07-02,delivered,4313 Elm Blvd,Philadelphia,AR,36516
SHP-002838,ORD-003055,USPS,1Z214758219,2022-02-20,2022-02-28,returned,4185 Pine Dr,Fort Worth,NE,60510
SHP-002839,ORD-003056,Amazon Logistics,9400875099414,2024-04-07,2024-04-18,delivered,4296 Maple Dr,New York,IN,80132
SHP-002840,ORD-003057,Amazon Logistics,,2025-01-19,,returned,3207 Pine Blvd,San Antonio,HI,36665
SHP-002841,ORD-003058,Amazon Logistics,792527746989,2025-03-18,2025-03-23,in_transit,7521 Cedar Dr,Phoenix,MA,27008
SHP-002842,ORD-003060,DHL,1Z700008372,2024-11-05,2024-11-13,delivered,3169 Elm Blvd,San Antonio,MT,89356
SHP-002843,ORD-003061,DHL,,2022-03-06,2022-03-15,out_for_delivery,9079 Main St,Washington,CA,90101
SHP-002844,ORD-003062,USPS,1Z761235324,2023-09-14,2023-09-28,delivered,5929 Main Dr,Philadelphia,DE,57163
SHP-002845,ORD-003063,DHL,1Z762291494,2023-12-23,2024-01-03,delivered,5262 Oak Blvd,San Antonio,MA,32250
SHP-002846,ORD-003064,Amazon Logistics,9400888194983,2024-09-13,2024-09-18,out_for_delivery,4705 Maple Dr,Dallas,CT,80070
SHP-002847,ORD-003065,FedEx,792166861224,2024-03-11,2024-03-24,delivered,5396 Cedar Dr,Washington,NE,33164
SHP-002848,ORD-003066,USPS,9400210708135,2024-10-31,2024-11-09,delivered,7630 Oak Dr,Houston,AZ,85360
SHP-002849,ORD-003067,Amazon Logistics,,2023-01-20,2023-01-27,returned,9495 Elm Ln,Houston,MT,82191
SHP-002850,ORD-003068,USPS,792273778639,2022-04-24,2022-05-05,delivered,4842 Elm Ln,Dallas,ME,26812
SHP-002851,ORD-003069,UPS,1Z935069228,2023-03-30,2023-04-06,delivered,4870 Pine Blvd,San Francisco,DE,76556
SHP-002852,ORD-003070,Amazon Logistics,,2022-01-12,2022-01-26,out_for_delivery,6608 Pine Ave,Indianapolis,AZ,71429
SHP-002853,ORD-003071,Amazon Logistics,1Z357969469,2024-08-10,2024-08-21,in_transit,6766 Elm Blvd,Phoenix,DE,95487
SHP-002854,ORD-003072,DHL,LD557957505,2025-02-21,,returned,7097 Cedar Ave,San Antonio,CT,52381
SHP-002855,ORD-003073,UPS,9400783120686,2024-12-25,2024-12-30,returned,8993 Oak Blvd,Chicago,LA,25649
SHP-002856,ORD-003074,Amazon Logistics,792721892950,2022-09-15,2022-09-25,out_for_delivery,3878 Elm Ln,Indianapolis,MO,63663
SHP-002857,ORD-003075,FedEx,1Z171745729,2023-03-25,2023-04-03,delivered,3418 Elm St,Los Angeles,MA,93754
SHP-002858,ORD-003076,Amazon Logistics,LD556300979,2023-11-10,2023-11-12,returned,6812 Cedar St,Charlotte,ID,23994
SHP-002859,ORD-003077,UPS,792594555897,2024-09-23,2024-09-30,in_transit,6099 Cedar Blvd,Los Angeles,FL,37498
SHP-002860,ORD-003078,UPS,9400308630953,2022-07-23,2022-07-29,delivered,2402 Oak Dr,Philadelphia,CT,95528
SHP-002861,ORD-003079,DHL,9400863883477,2023-11-26,2023-12-03,delivered,6256 Oak St,San Antonio,NV,41218
SHP-002862,ORD-003080,Amazon Logistics,1Z518544059,2023-11-05,2023-11-16,out_for_delivery,6246 Cedar Blvd,Charlotte,MI,63475
SHP-002863,ORD-003081,DHL,1Z796313127,2026-02-25,,returned,2608 Elm St,New York,ID,59535
SHP-002864,ORD-003082,FedEx,792879975228,2023-08-16,2023-08-19,delivered,9694 Oak Ave,Austin,ME,46283
SHP-002865,ORD-003084,FedEx,,2022-06-12,2022-06-25,delivered,8930 Elm Blvd,Indianapolis,CT,27937
SHP-002866,ORD-003085,UPS,792182633853,2024-07-19,2024-07-26,returned,9192 Maple Dr,Fort Worth,MO,25334
SHP-002867,ORD-003086,UPS,1Z709081072,2022-08-31,2022-09-02,in_transit,3621 Oak Ave,New York,MS,45536
SHP-002868,ORD-003087,FedEx,,2024-08-25,2024-09-04,out_for_delivery,7564 Cedar Dr,Charlotte,FL,70270
SHP-002869,ORD-003088,USPS,1Z342962123,2023-08-10,2023-08-21,delivered,6769 Cedar St,Seattle,MI,42289
SHP-002870,ORD-003089,DHL,792793433455,2023-02-11,2023-02-24,in_transit,5113 Cedar Ln,Charlotte,AK,27453
SHP-002871,ORD-003090,Amazon Logistics,LD840432751,2023-03-31,2023-04-11,in_transit,2262 Maple Ave,Chicago,NH,82817
SHP-002872,ORD-003091,Amazon Logistics,792436768838,2022-02-15,2022-02-21,delivered,9424 Cedar Dr,Jacksonville,KY,62333
SHP-002873,ORD-003092,DHL,LD418310767,2023-02-13,2023-02-21,in_transit,5580 Elm Dr,Columbus,MI,56989
SHP-002874,ORD-003093,Amazon Logistics,1Z979938110,2022-04-15,2022-04-27,returned,7201 Main Ave,Philadelphia,MT,49462
SHP-002875,ORD-003094,Amazon Logistics,792141642915,2023-11-22,,delivered,4783 Elm Ln,Fort Worth,MO,93250
SHP-002876,ORD-003095,USPS,LD148125317,2024-09-19,2024-09-24,in_transit,6597 Maple Dr,San Antonio,NV,15922
SHP-002877,ORD-003096,USPS,LD781982169,2023-09-12,2023-09-18,out_for_delivery,4257 Main St,Chicago,GA,71803
SHP-002878,ORD-003097,UPS,,2024-09-02,2024-09-06,out_for_delivery,2198 Pine Ave,Dallas,CT,66886
SHP-002879,ORD-003098,UPS,792675227293,2025-04-02,2025-04-12,delivered,4293 Oak Dr,San Diego,IL,67968
SHP-002880,ORD-003099,Amazon Logistics,1Z208498168,2024-05-15,,delivered,2026 Maple Blvd,San Francisco,FL,77819
SHP-002881,ORD-003100,DHL,LD299853343,2024-02-06,2024-02-11,out_for_delivery,6599 Cedar St,Fort Worth,LA,54321
SHP-002882,ORD-003101,Amazon Logistics,1Z942624624,2022-12-26,2023-01-03,returned,1483 Elm Blvd,Fort Worth,DE,28673
SHP-002883,ORD-003102,UPS,792656940515,2023-05-07,2023-05-11,out_for_delivery,4388 Pine Dr,Los Angeles,KS,84684
SHP-002884,ORD-003103,UPS,792924289910,2022-01-10,2022-01-19,out_for_delivery,7802 Maple Blvd,Fort Worth,KY,41831
SHP-002885,ORD-003105,UPS,9400640724771,2024-04-26,2024-05-09,delivered,441 Main Blvd,Philadelphia,FL,71763
SHP-002886,ORD-003106,FedEx,1Z191623504,2023-09-08,2023-09-10,returned,2966 Oak Ln,San Jose,AK,65101
SHP-002887,ORD-003107,Amazon Logistics,9400456497456,2023-07-26,2023-07-28,delivered,8109 Main Blvd,San Antonio,MT,63616
SHP-002888,ORD-003108,Amazon Logistics,9400486904260,2023-02-04,,delivered,241 Elm St,Charlotte,LA,92672
SHP-002889,ORD-003109,UPS,,2023-11-05,2023-11-09,delivered,618 Elm St,New York,ID,26890
SHP-002890,ORD-003110,USPS,LD665965344,2024-12-19,2024-12-27,out_for_delivery,7535 Elm Ave,San Diego,FL,60829
SHP-002891,ORD-003112,DHL,792875291412,2022-10-27,2022-11-07,returned,8368 Main Ln,San Francisco,DE,96916
SHP-002892,ORD-003113,Amazon Logistics,9400112016265,2025-03-07,2025-03-19,out_for_delivery,7300 Oak St,San Jose,KS,60496
SHP-002893,ORD-003115,FedEx,1Z787426790,2025-02-24,2025-03-04,delivered,5277 Elm Dr,San Diego,IA,38278
SHP-002894,ORD-003116,FedEx,792567516178,2025-02-18,2025-02-26,delivered,743 Main Ave,Philadelphia,AK,88876
SHP-002895,ORD-003117,DHL,792160470250,2023-09-12,,out_for_delivery,8541 Main Ave,San Antonio,NE,43529
SHP-002896,ORD-003118,Amazon Logistics,792269308923,2023-11-06,2023-11-11,delivered,7112 Maple Dr,San Antonio,IN,10812
SHP-002897,ORD-003119,FedEx,9400516406983,2022-01-06,2022-01-10,delivered,6805 Maple St,Dallas,AZ,57513
SHP-002898,ORD-003120,USPS,792181894902,2023-06-20,,delivered,5650 Pine Ln,Houston,AZ,87052
SHP-002899,ORD-003121,DHL,,2024-01-24,,returned,2632 Pine Ave,Indianapolis,DE,92714
SHP-002900,ORD-003122,DHL,LD367483180,2022-05-07,2022-05-09,delivered,2199 Elm Ave,New York,ID,57112
SHP-002901,ORD-003123,Amazon Logistics,792778794135,2024-01-29,2024-02-01,delivered,4760 Pine Ave,Indianapolis,DE,19868
SHP-002902,ORD-003124,DHL,,2022-02-18,2022-03-01,returned,7183 Elm Ln,Houston,AR,24258
SHP-002903,ORD-003125,USPS,792656395694,2025-01-30,,delivered,9769 Maple Ave,San Antonio,ID,60122
SHP-002904,ORD-003126,FedEx,9400494829725,2024-10-23,2024-10-27,delivered,8514 Cedar Ln,Austin,DE,88158
SHP-002905,ORD-003127,UPS,LD615470548,2022-04-13,2022-04-16,delivered,6750 Elm Ave,Charlotte,HI,19847
SHP-002906,ORD-003128,DHL,1Z140737750,2024-11-03,2024-11-17,delivered,4109 Cedar Blvd,San Diego,MS,95245
SHP-002907,ORD-003129,FedEx,LD421100928,2022-06-21,2022-07-02,delivered,2882 Maple Ln,New York,LA,44313
SHP-002908,ORD-003130,USPS,9400375100170,2022-10-01,2022-10-11,out_for_delivery,2546 Maple Blvd,New York,GA,14160
SHP-002909,ORD-003131,FedEx,792428579141,2024-11-01,2024-11-13,in_transit,471 Main Ln,Phoenix,NH,40895
SHP-002910,ORD-003132,UPS,9400226850727,2022-03-28,,delivered,6029 Pine Ln,Chicago,KS,50220
SHP-002911,ORD-003133,Amazon Logistics,9400289504503,2023-02-18,2023-02-23,delivered,6405 Oak Blvd,Denver,HI,28197
SHP-002912,ORD-003134,FedEx,9400535444862,2022-06-21,2022-06-25,delivered,9093 Maple Blvd,San Francisco,NE,60045
SHP-002913,ORD-003135,FedEx,9400472516030,2023-12-26,2024-01-07,out_for_delivery,4944 Maple Ave,Fort Worth,IL,91665
SHP-002914,ORD-003136,Amazon Logistics,,2024-01-01,2024-01-06,delivered,2116 Main St,San Antonio,AR,92207
SHP-002915,ORD-003137,DHL,,2022-11-06,2022-11-16,delivered,756 Oak Dr,San Francisco,CO,13440
SHP-002916,ORD-003138,DHL,9400499946817,2023-10-11,2023-10-13,delivered,8647 Oak Ln,Houston,NH,14463
SHP-002917,ORD-003139,DHL,LD544063252,2023-10-21,2023-10-27,delivered,7768 Cedar Ave,Charlotte,DE,48041
SHP-002918,ORD-003140,USPS,9400109284339,2024-07-23,,in_transit,1759 Elm St,Charlotte,GA,37165
SHP-002919,ORD-003141,USPS,1Z864891470,2023-04-18,2023-04-27,in_transit,2227 Maple Blvd,Charlotte,CT,85262
SHP-002920,ORD-003142,UPS,LD562907775,2023-10-20,,in_transit,9727 Main Dr,Seattle,IL,97753
SHP-002921,ORD-003143,UPS,792788660654,2022-08-14,2022-08-18,delivered,4453 Oak Ave,Dallas,MD,26171
SHP-002922,ORD-003144,FedEx,LD656563922,2024-04-29,2024-05-03,out_for_delivery,7762 Cedar St,Seattle,MA,63115
SHP-002923,ORD-003145,Amazon Logistics,LD699878909,2022-05-15,2022-05-19,delivered,7485 Cedar St,Indianapolis,KY,42513
SHP-002924,ORD-003146,DHL,LD358547330,2023-03-31,2023-04-10,out_for_delivery,5182 Main Dr,Fort Worth,AL,92870
SHP-002925,ORD-003147,USPS,9400753284909,2022-01-19,2022-01-30,returned,1358 Main Ln,Seattle,AZ,61258
SHP-002926,ORD-003148,USPS,9400719955838,2025-01-13,,out_for_delivery,1290 Elm Ave,Charlotte,MT,12732
SHP-002927,ORD-003149,Amazon Logistics,9400503422962,2022-10-31,2022-11-01,out_for_delivery,813 Elm St,Dallas,MA,22931
SHP-002928,ORD-003150,UPS,LD176958696,2023-12-01,2023-12-04,delivered,9572 Pine Ave,Chicago,MN,48053
SHP-002929,ORD-003151,UPS,LD440694592,2025-01-12,2025-01-20,out_for_delivery,3029 Cedar Ln,Austin,MO,22008
SHP-002930,ORD-003152,USPS,792352167229,2023-12-29,2024-01-07,delivered,4301 Cedar St,Fort Worth,CT,87749
SHP-002931,ORD-003153,Amazon Logistics,9400198005411,2024-01-16,2024-01-22,returned,8687 Elm Blvd,Houston,CO,21286
SHP-002932,ORD-003154,DHL,LD299672575,2023-03-11,2023-03-16,delivered,3200 Pine Blvd,Charlotte,HI,43777
SHP-002933,ORD-003155,UPS,1Z472039999,2022-04-01,2022-04-15,returned,8555 Maple Ln,Fort Worth,KY,37400
SHP-002934,ORD-003157,Amazon Logistics,9400457136415,2022-01-27,2022-02-06,out_for_delivery,7951 Cedar Ave,San Diego,KS,47854
SHP-002935,ORD-003158,UPS,LD728428127,2022-11-26,2022-12-07,delivered,3728 Maple Ln,Columbus,IL,15129
SHP-002936,ORD-003159,FedEx,9400650779498,2022-02-13,2022-02-23,in_transit,4679 Main Blvd,San Antonio,AZ,71251
SHP-002937,ORD-003160,UPS,,2025-03-21,2025-03-22,delivered,9203 Cedar Ln,Indianapolis,MS,84607
SHP-002938,ORD-003162,DHL,792535032183,2024-10-05,2024-10-18,delivered,7413 Oak Dr,Austin,CT,57968
SHP-002939,ORD-003163,UPS,9400104923922,2022-07-26,2022-08-06,out_for_delivery,3655 Main Dr,Dallas,AL,90712
SHP-002940,ORD-003165,Amazon Logistics,792993821872,2023-12-30,2023-12-31,returned,1672 Elm Ln,Chicago,MT,41538
SHP-002941,ORD-003166,UPS,792471472096,2024-12-25,2025-01-04,delivered,2120 Maple Blvd,Chicago,MO,19203
SHP-002942,ORD-003167,DHL,792482895124,2024-05-22,2024-05-26,returned,3650 Oak St,Houston,MO,25923
SHP-002943,ORD-003168,UPS,792610612792,2025-02-04,2025-02-09,in_transit,6097 Pine Ln,Charlotte,NE,27667
SHP-002944,ORD-003170,FedEx,LD555740673,2023-04-29,2023-05-03,delivered,7827 Main Dr,Chicago,AZ,97970
SHP-002945,ORD-003171,UPS,1Z877255679,2022-06-18,2022-06-19,delivered,7314 Elm Blvd,Washington,MN,33530
SHP-002946,ORD-003172,UPS,792864115444,2024-10-03,2024-10-12,delivered,9965 Maple Dr,Denver,MS,48050
SHP-002947,ORD-003173,USPS,9400192525494,2023-03-16,2023-03-29,delivered,1363 Pine Blvd,San Antonio,MA,15754
SHP-002948,ORD-003174,USPS,9400850251667,2024-12-23,2024-12-30,delivered,8054 Elm St,Seattle,IL,17332
SHP-002949,ORD-003175,Amazon Logistics,LD838941370,2022-12-21,2022-12-27,delivered,2902 Cedar Ave,Denver,LA,88995
SHP-002950,ORD-003176,Amazon Logistics,1Z237139899,2022-08-22,2022-09-04,delivered,4447 Cedar Ln,San Jose,ME,11200
SHP-002951,ORD-003177,FedEx,1Z931613435,2025-03-16,2025-03-17,returned,5369 Cedar Ln,Columbus,MN,56565
SHP-002952,ORD-003178,Amazon Logistics,792703756941,2023-11-20,2023-12-01,returned,9889 Elm Ln,Jacksonville,GA,82664
SHP-002953,ORD-003179,Amazon Logistics,1Z591371425,2024-09-19,2024-09-26,delivered,8172 Elm Dr,Chicago,IL,45399
SHP-002954,ORD-003180,DHL,LD774998668,2022-09-19,2022-09-30,delivered,1547 Main Dr,San Francisco,CT,83213
SHP-002955,ORD-003181,UPS,792474371800,2022-06-08,2022-06-10,out_for_delivery,3250 Cedar Ln,Austin,GA,53265
SHP-002956,ORD-003182,USPS,9400828906754,2024-08-02,2024-08-03,returned,5299 Elm Ln,Phoenix,MT,97338
SHP-002957,ORD-003183,USPS,,2024-02-06,,delivered,6151 Maple Ln,Indianapolis,MA,97328
SHP-002958,ORD-003184,Amazon Logistics,792375237258,2024-04-16,2024-04-24,delivered,7951 Cedar Blvd,Denver,KS,12079
SHP-002959,ORD-003185,UPS,792544928464,2023-07-16,2023-07-23,delivered,1978 Elm Blvd,Jacksonville,IA,75636
SHP-002960,ORD-003186,DHL,,2022-10-29,2022-11-07,delivered,228 Maple Ave,Denver,MN,10482
SHP-002961,ORD-003187,DHL,9400730146476,2022-11-05,2022-11-18,delivered,4886 Oak Ave,Indianapolis,NH,95262
SHP-002962,ORD-003188,Amazon Logistics,1Z967145879,2022-08-26,,delivered,8153 Elm Ave,Chicago,NJ,42894
SHP-002963,ORD-003189,USPS,1Z162004028,2024-10-30,2024-11-11,returned,8096 Pine Dr,Charlotte,KY,34621
SHP-002964,ORD-003190,DHL,9400528039679,2023-09-09,2023-09-12,in_transit,1180 Maple Ln,San Diego,MS,66376
SHP-002965,ORD-003191,DHL,LD936982589,2023-09-13,2023-09-21,delivered,6345 Oak Ln,Jacksonville,AR,63800
SHP-002966,ORD-003192,DHL,LD242050787,2022-09-14,2022-09-17,returned,5381 Maple St,Jacksonville,AL,66810
SHP-002967,ORD-003193,DHL,9400819131304,2022-01-12,2022-01-26,delivered,9110 Pine St,Austin,FL,58964
SHP-002968,ORD-003194,DHL,1Z584072996,2022-05-09,2022-05-22,out_for_delivery,1727 Pine Ave,San Diego,NH,35392
SHP-002969,ORD-003195,DHL,792914774273,2023-05-31,2023-06-05,in_transit,2235 Cedar Blvd,Denver,MI,62749
SHP-002970,ORD-003196,FedEx,9400689333481,2023-01-26,2023-02-08,in_transit,2641 Pine Blvd,Fort Worth,ID,33863
SHP-002971,ORD-003197,UPS,LD845540889,2022-08-09,2022-08-17,out_for_delivery,2318 Oak Ln,Washington,NJ,48670
SHP-002972,ORD-003198,Amazon Logistics,LD644299826,2022-06-27,2022-07-10,delivered,9468 Main St,Chicago,CA,53466
SHP-002973,ORD-003199,DHL,LD744615299,2024-01-09,2024-01-21,delivered,131 Pine Dr,Charlotte,AR,15034
SHP-002974,ORD-003200,USPS,1Z203244468,2024-06-03,2024-06-15,delivered,5119 Maple Ln,Chicago,IL,12668
SHP-002975,ORD-003201,Amazon Logistics,792183924989,2024-08-31,2024-09-13,delivered,6892 Oak Ln,Indianapolis,IL,14363
SHP-002976,ORD-003202,DHL,,2025-04-16,2025-04-20,delivered,2270 Cedar Dr,Austin,IA,68372
SHP-002977,ORD-003203,UPS,1Z241492284,2023-08-11,2023-08-13,out_for_delivery,1212 Maple St,Seattle,MN,76771
SHP-002978,ORD-003204,DHL,LD385770544,2023-08-07,,delivered,3654 Elm St,San Diego,GA,15066
SHP-002979,ORD-003205,DHL,9400123265805,2022-03-05,,out_for_delivery,9094 Cedar Dr,Chicago,MS,97966
SHP-002980,ORD-003206,FedEx,792652156324,2024-06-12,2024-06-15,delivered,4975 Pine St,Chicago,KS,38921
SHP-002981,ORD-003207,FedEx,LD643048013,2025-01-23,,delivered,6422 Maple Blvd,Charlotte,AK,71724
SHP-002982,ORD-003208,DHL,9400284184438,2024-03-01,2024-03-04,delivered,6003 Maple St,Austin,ID,72856
SHP-002983,ORD-003210,FedEx,,2024-11-29,2024-12-09,returned,7377 Oak Ave,Denver,AK,73601
SHP-002984,ORD-003211,DHL,792586079057,2023-04-29,2023-05-02,delivered,2055 Maple Ln,Chicago,IN,43119
SHP-002985,ORD-003212,FedEx,LD297086284,2024-03-17,2024-03-29,out_for_delivery,2430 Cedar Blvd,Denver,MN,51359
